studentusi,personaltitleprefix,firstname,middlename,lastsurname,generationcodesuffix,maidenname,birthdate,birthcity,birthstateabbreviationdescriptorid,birthinternationalprovince,birthcountrydescriptorid,dateenteredus,multiplebirthstatus,birthsexdescriptorid,citizenshipstatusdescriptorid,personid,sourcesystemdescriptorid,studentuniqueid,discriminator,createdate,lastmodifieddate,id,changeversion
"885","Mr","Max","Jeffery","Barr",,,"2003-12-19",,,,,,,,,,,"605705","NULL","2020-11-13 14:16:05.900039","2020-11-13 14:16:05.899929","b87f76f9-7b3c-4ea8-8e54-4d0b3da37da1","11720"
"889","Mrs","Annette","Rae","Lopez",,,"2000-04-26",,,,,,,,,,,"605709","NULL","2020-11-13 14:16:05.908541","2020-11-13 14:16:05.908457","fde65ec1-1cbc-4bca-892b-2b4912a5c392","11724"
"893","Ms","Angie","Blanca","Lucero",,,"2005-02-20",,,,,,,,,,,"605713","NULL","2020-11-13 14:16:05.917199","2020-11-13 14:16:05.917110","1b430ab8-fe65-48df-b6e1-21ac8df15be2","11728"
"900","Ms","Rita","Trina","Gross",,,"1994-08-02",,,,,,,,,,,"605720","NULL","2020-11-13 14:16:05.927724","2020-11-13 14:16:05.927693","2d5c8177-4493-46d2-aec8-76912c3e995d","11735"
"901","Ms","Keisha","Lorna","Ho",,,"1994-08-02",,,,,,,,,,,"605723","NULL","2020-11-13 14:16:05.940725","2020-11-13 14:16:05.940689","e1dda8ea-a81c-4c56-8f8c-54ff44972550","11736"
"906","Mr","Kenneth",,"Mc Guire",,,"2001-06-01",,,,,,,,,,,"605727","NULL","2020-11-13 14:16:05.950869","2020-11-13 14:16:05.950826","4450850c-8589-4379-ab3b-58251f087cb6","11741"
"909","Mr","Alfred",,"Alvarado",,,"2003-04-11",,,,,,,,,,,"605729","NULL","2020-11-13 14:16:05.957700","2020-11-13 14:16:05.957676","2472a486-115f-4880-a3ff-bbc9f1d68951","11744"
"911","Ms","Kimberly",,"Schaefer",,,"1995-01-14",,,,,,,,,,,"605732","NULL","2020-11-13 14:16:05.960773","2020-11-13 14:16:05.960735","881a6783-4a05-44e5-87ba-a98888e189fb","11746"
"913","Mr","Felix","Hugh","Whitaker",,,"1998-07-09",,,,,,,,,,,"605733","NULL","2020-11-13 14:16:05.969643","2020-11-13 14:16:05.969455","25a11f75-0558-47d0-9000-065ba7978b3c","11748"
"918","Mr","Floyd","Rick","Hardy",,,"2001-04-17",,,,,,,,,,,"605738","NULL","2020-11-13 14:16:05.979830","2020-11-13 14:16:05.979786","5e64cb2e-1c27-433e-892e-fbcb2071ab4c","11753"
"923","Mr","Shawn",,"Stafford",,,"1995-09-21",,,,,,,,,,,"605743","NULL","2020-11-13 14:16:05.990579","2020-11-13 14:16:05.990535","90c84d40-beb7-4a52-b42a-1b18df84cbdb","11758"
"928","Ms","Stacie",,"Hobbs",,,"2000-07-22",,,,,,,,,,,"605748","NULL","2020-11-13 14:16:06.000975","2020-11-13 14:16:06.000958","a396b135-2b2e-4a40-9483-774343803b5f","11763"
"931","Mrs","Carly","Ginger","Phelps",,,"2004-07-18",,,,,,,,,,,"605753","NULL","2020-11-13 14:16:06.248054","2020-11-13 14:16:06.247987","c42c854d-22df-4ee9-9a0e-8bcf96ae2446","11766"
"934","Dr","Alvin","Donald","Fields",,,"1996-09-12",,,,,,,,,,,"605755","NULL","2020-11-13 14:16:06.257544","2020-11-13 14:16:06.257456","03162c65-57e8-43d3-adf8-76b80bb6ec62","11769"
"937","Mrs","Janine","Mae","Conrad",,,"1998-08-31",,,,,,,,,,,"605757","NULL","2020-11-13 14:16:06.259806","2020-11-13 14:16:06.259753","c00d0f33-dcd9-42ab-8709-778cbed619ea","11772"
"938","Ms","Ellen","Elena","Watson",,,"1999-05-25",,,,,,,,,,,"605758","NULL","2020-11-13 14:16:06.266616","2020-11-13 14:16:06.266497","6c64dab4-f8b6-462b-b72a-466fe7457a05","11773"
"939","Mrs","Lilly",,"Costa",,,"1995-07-12",,,,,,,,,,,"605760","NULL","2020-11-13 14:16:06.268930","2020-11-13 14:16:06.268851","f4885bc7-adc4-4352-8a30-020c9001db32","11774"
"944","Mrs","Beverly","Shirley","Wade",,,"1998-09-09",,,,,,,,,,,"605765","NULL","2020-11-13 14:16:06.279049","2020-11-13 14:16:06.279019","a51a7c6e-3110-4659-a805-eecedd9253ab","11779"
"948","Mr","Mitchell",,"Travis",,,"2000-09-09",,,,,,,,,,,"605769","NULL","2020-11-13 14:16:06.289470","2020-11-13 14:16:06.289331","91e25feb-0f85-451f-bfc4-9c47ccedc79c","11783"
"953","Ms","Naomi",,"May",,,"2005-01-23",,,,,,,,,,,"605773","NULL","2020-11-13 14:16:06.300297","2020-11-13 14:16:06.300267","a7b646e0-e9cd-4eca-8f88-ff3b8de651c8","11788"
"955","Mrs","Becky","Amie","Todd",,,"1997-12-06",,,,,,,,,,,"605775","NULL","2020-11-13 14:16:06.306424","2020-11-13 14:16:06.306344","d1e1a705-90f9-483f-b5a2-77b4e59ea752","11790"
"957","Mr","Wade",,"Swanson",,,"1997-07-23",,,,,,,,,,,"605777","NULL","2020-11-13 14:16:06.311074","2020-11-13 14:16:06.310956","5144d5fc-d9f2-4648-9536-addb8dd9d7c4","11792"
"958","Ms","Kristi","Selma","Ritter",,,"2000-05-20",,,,,,,,,,,"605778","NULL","2020-11-13 14:16:06.315531","2020-11-13 14:16:06.315448","762df51d-3943-4c41-b9ee-47ab8633154d","11793"
"950","Mr","Rick","Steve","Kline",,,"2003-09-09",,,,,,,,,,,"605770","NULL","2020-11-13 14:16:06.295640","2020-11-13 14:16:06.295583","4bbeb16c-1097-48d0-98a2-e430a556aba8","11785"
"952","Dr","Andre","Clinton","Villa",,,"1998-06-09",,,,,,,,,,,"605772","NULL","2020-11-13 14:16:06.299275","2020-11-13 14:16:06.299225","f668653f-c805-48de-b675-de10bdeb433e","11787"
"956","Mrs","Robbie","Virgie","Atkinson",,,"1999-12-17",,,,,,,,,,,"605776","NULL","2020-11-13 14:16:06.308530","2020-11-13 14:16:06.308511","16d67959-0dc9-48c8-ad48-ddd3165c5568","11791"
"959","Ms","Cecelia",,"Blackwell",,,"2005-01-14",,,,,,,,,,,"605779","NULL","2020-11-13 14:16:06.316858","2020-11-13 14:16:06.316815","0f808531-cda8-4835-861e-4906050fffbf","11794"
"2","Ms","Lisa","Sybil","Woods",,,"1997-09-13",,,,,,,,,,,"604822","NULL","2020-11-13 14:16:01.752251","2020-11-13 14:16:01.749767","9b5d90a5-d728-45fd-a9a4-2aa3ed42f65e","10837"
"7","Mrs","Julie",,"Beard",,,"2000-08-03",,,,,,,,,,,"604828","NULL","2020-11-13 14:16:01.776452","2020-11-13 14:16:01.776355","b62a7e1c-063e-4e02-9c33-c68fe40c54b4","10842"
"14","Mrs","Janna","Marilyn","Jackson",,,"2000-03-02",,,,,,,,,,,"604834","NULL","2020-11-13 14:16:01.798629","2020-11-13 14:16:01.797961","84284710-a077-4e83-b6ec-f3eaa46f098c","10849"
"26","Mr","Willie","Allan","Raymond",,,"1998-03-21",,,,,,,,,,,"604844","NULL","2020-11-13 14:16:01.832910","2020-11-13 14:16:01.832881","b6ad3bcd-0183-4152-a17f-280eb6b537f5","10861"
"28","Mr","Robert",,"Mckee",,,"1997-08-29",,,,,,,,,,,"604849","NULL","2020-11-13 14:16:01.843643","2020-11-13 14:16:01.843541","f9709588-42d8-41f0-92e6-66033ac7d798","10863"
"53","Mr","Jimmy","Barry","Jordan","II",,"1994-02-27",,,,,,,,,,,"604873","NULL","2020-11-13 14:16:01.907386","2020-11-13 14:16:01.907343","4558fa5a-5d8c-4d18-be12-5c5c535c34d0","10888"
"68","Mr","Gilbert","Jesse","Fritz","Jr",,"2005-12-16",,,,,,,,,,,"604888","NULL","2020-11-13 14:16:01.944975","2020-11-13 14:16:01.944927","66558ada-ffb3-4131-bc12-194e3d2a2e89","10903"
"74","Mrs","Rachel","Bridgette","Skinner",,,"1999-02-21",,,,,,,,,,,"604894","NULL","2020-11-13 14:16:01.963021","2020-11-13 14:16:01.962312","8398320e-b6f4-4133-8174-dd30fbe64ced","10909"
"78","Mrs","Lisa",,"Franco",,,"1994-03-27",,,,,,,,,,,"604899","NULL","2020-11-13 14:16:02.207592","2020-11-13 14:16:02.207538","4a901f98-63d4-4ce8-ba6f-df6d04672066","10913"
"105","Mr","Douglas",,"Barton",,,"1999-07-01",,,,,,,,,,,"604925","NULL","2020-11-13 14:16:02.289407","2020-11-13 14:16:02.289366","2bf2a379-050e-432d-bd13-db49bdbfcede","10940"
"109","Mrs","Rosie","Kathie","Frye",,,"2004-04-12",,,,,,,,,,,"604929","NULL","2020-11-13 14:16:02.297651","2020-11-13 14:16:02.297595","e52cdcac-b05b-4521-be30-b60988a28bfd","10944"
"132","Mrs","Francine",,"Leon",,,"2003-02-23",,,,,,,,,,,"604952","NULL","2020-11-13 14:16:02.356857","2020-11-13 14:16:02.356817","2bd44fa6-97f5-47fc-95ab-9620a5286c58","10967"
"136","Mrs","Dana","Rebecca","Choi",,,"1997-08-05",,,,,,,,,,,"604956","NULL","2020-11-13 14:16:02.367594","2020-11-13 14:16:02.367547","434c581f-8d03-420d-895c-82e1d642ae5c","10971"
"139","Mr","Tommy","Jeffery","Harding",,,"2004-03-28",,,,,,,,,,,"604959","NULL","2020-11-13 14:16:02.376799","2020-11-13 14:16:02.376752","40e603a4-ca9d-4543-ba6b-57b48cac6d0a","10974"
"147","Mrs","Shauna","Isabel","Tucker",,,"2001-03-14",,,,,,,,,,,"604967","NULL","2020-11-13 14:16:02.401534","2020-11-13 14:16:02.401502","8c6679f0-9f75-4083-b6c4-68bf57b20c6f","10982"
"167","Mrs","Kelly","Sharon","Henson",,,"1995-12-14",,,,,,,,,,,"604987","NULL","2020-11-13 14:16:02.446760","2020-11-13 14:16:02.446578","4928d3b5-e3b0-4e6e-8ad3-a8a9afc91b00","11002"
"180","Ms","Lola","Nancy","Conrad",,,"2000-01-19",,,,,,,,,,,"605000","NULL","2020-11-13 14:16:02.476586","2020-11-13 14:16:02.476547","17866f55-5c2e-4a48-accd-87dca513f4be","11015"
"183","Mr","Bob",,"Mc Millan",,,"2001-09-18",,,,,,,,,,,"605003","NULL","2020-11-13 14:16:02.485312","2020-11-13 14:16:02.485251","42cfe985-233c-418a-b8d6-250c9069dab3","11018"
"190","Mr","Theodore",,"Reeves",,,"2001-07-08",,,,,,,,,,,"605010","NULL","2020-11-13 14:16:02.503621","2020-11-13 14:16:02.503578","a4408036-adda-438d-bc87-6499cc86c3a2","11025"
"221","Mrs","Marissa",,"Thornton",,,"1995-12-27",,,,,,,,,,,"605041","NULL","2020-11-13 14:16:02.586957","2020-11-13 14:16:02.586914","d212c217-a7b5-4ba1-93dd-b6626b1cf4fa","11056"
"233","Mr","James","Tom","Avery",,,"1995-03-28",,,,,,,,,,,"605053","NULL","2020-11-13 14:16:02.618792","2020-11-13 14:16:02.618386","4fa7e868-ede0-496b-b62b-936dcbbcf1be","11068"
"238","Ms","Trisha",,"Turner",,,"1996-05-18",,,,,,,,,,,"605058","NULL","2020-11-13 14:16:02.633448","2020-11-13 14:16:02.633384","1f92d6aa-37f3-4801-92a4-c0cd4bf11004","11073"
"242","Mr","Ron","Anthony","Calhoun",,,"2000-10-14",,,,,,,,,,,"605063","NULL","2020-11-13 14:16:02.643944","2020-11-13 14:16:02.643889","862ae281-7da9-4992-a5f2-1eb000341636","11077"
"249","Mr","Steven",,"Frey",,,"1999-12-18",,,,,,,,,,,"605069","NULL","2020-11-13 14:16:02.661124","2020-11-13 14:16:02.661093","17f6b4ea-cea0-4863-ae18-30efe064867c","11084"
"253","Mrs","Karla",,"Haas",,,"2000-07-25",,,,,,,,,,,"605073","NULL","2020-11-13 14:16:02.670495","2020-11-13 14:16:02.670459","9ed28c4c-d0b5-4648-a2aa-7d0ce558b43d","11088"
"259","Mr","Raul","Craig","Cobb",,,"2002-06-14",,,,,,,,,,,"605079","NULL","2020-11-13 14:16:02.686091","2020-11-13 14:16:02.686049","740dfde3-9a97-4c5e-966c-46a2f977fac0","11094"
"280","Mr","Sergio","Eugene","Griffin",,,"1999-01-07",,,,,,,,,,,"605100","NULL","2020-11-13 14:16:02.734105","2020-11-13 14:16:02.734054","d9e22c90-2718-47d9-a9ea-6b9e5187637d","11115"
"289","Mr","Jack",,"Anthony",,,"2003-02-05",,,,,,,,,,,"605108","NULL","2020-11-13 14:16:02.756537","2020-11-13 14:16:02.756506","b3db0de3-255e-4d98-89d6-acc7c0e1a4f6","11124"
"301","Ms","Kathryn",,"Floyd",,,"1994-08-29",,,,,,,,,,,"605121","NULL","2020-11-13 14:16:02.785311","2020-11-13 14:16:02.785253","87d1dc05-2092-4e0f-836d-75cefece14a3","11136"
"307","Ms","Wendy",,"Stark",,,"2004-01-14",,,,,,,,,,,"605127","NULL","2020-11-13 14:16:02.800793","2020-11-13 14:16:02.800755","08f14c7a-d9e9-460c-9b9a-098132e2185e","11142"
"318","Mr","Terrence","Harold","Fields",,,"1998-02-20",,,,,,,,,,,"605138","NULL","2020-11-13 14:16:02.830990","2020-11-13 14:16:02.830931","953724f4-be2c-4477-8383-3fee9842ada3","11153"
"335","Mr","Gene","Sean","Marks",,,"1998-05-10",,,,,,,,,,,"605155","NULL","2020-11-13 14:16:02.880402","2020-11-13 14:16:02.880345","b765c19a-4d27-4d62-a694-4b58aa718ee5","11170"
"339","Mr","Darrell",,"Dawson",,,"1998-05-27",,,,,,,,,,,"605160","NULL","2020-11-13 14:16:03.158947","2020-11-13 14:16:03.158917","db923427-bf47-4d3b-b320-0fab3a7e9368","11174"
"341","Mr","Francisco","Brent","Lane",,,"2001-08-01",,,,,,,,,,,"605161","NULL","2020-11-13 14:16:03.167183","2020-11-13 14:16:03.167074","1cf3b353-1850-4c2d-a511-9f435152843a","11176"
"350","Ms","Nikki",,"Vaughan",,,"2001-04-14",,,,,,,,,,,"605170","NULL","2020-11-13 14:16:03.188307","2020-11-13 14:16:03.188267","d0985df6-f38d-49f2-9ec0-ac93c85a1d28","11185"
"355","Mrs","Frieda",,"Frey",,,"1994-03-03",,,,,,,,,,,"605175","NULL","2020-11-13 14:16:03.198609","2020-11-13 14:16:03.198568","2f694bb8-5159-41ef-bdff-d303f3b7cd4c","11190"
"363","Mr","Frank",,"Brady",,,"1994-01-23",,,,,,,,,"605183","2092","605183","NULL","2020-11-13 14:16:03.216541","2020-11-13 14:16:03.216471","75648995-afaf-4f05-a883-392708456456","11198"
"365","Mrs","Sylvia",,"Atkinson",,,"2003-03-02",,,,,,,,,,,"605185","NULL","2020-11-13 14:16:03.226786","2020-11-13 14:16:03.226136","9aa667aa-e635-49ca-93f4-45a46909b3c8","11200"
"372","Mrs","Billie","Kitty","Daniels",,,"2000-03-23",,,,,,,,,,,"605191","NULL","2020-11-13 14:16:03.238031","2020-11-13 14:16:03.237995","fb3239a8-7aa4-4a70-99cc-ee29b5adfec4","11207"
"378","Mr","Philip","Bryan","Barrera",,,"1999-03-24",,,,,,,,,,,"605198","NULL","2020-11-13 14:16:03.255353","2020-11-13 14:16:03.255332","1cec5708-097c-466a-9631-a1f08aa2b68d","11213"
"382","Mrs","Tina","Tamika","Mathews",,,"2000-11-24",,,,,,,,,,,"605202","NULL","2020-11-13 14:16:03.263902","2020-11-13 14:16:03.263837","e104d08a-d899-4ac7-9201-a7caad584a1a","11217"
"402","Mrs","Bridgett","Stacy","Shaffer",,,"1996-05-31",,,,,,,,,,,"605223","NULL","2020-11-13 14:16:03.313946","2020-11-13 14:16:03.313900","416b5553-545f-4a85-a253-0013c111191a","11237"
"405","Mr","Marcus",,"Hamilton",,,"2004-04-09",,,,,,,,,,,"605224","NULL","2020-11-13 14:16:03.321775","2020-11-13 14:16:03.321738","ab532347-ebbc-4c16-a285-e82e03ff3166","11240"
"410","Mr","Louis","Johnnie","Carpenter","Jr",,"2005-10-10",,,,,,,,,,,"605230","NULL","2020-11-13 14:16:03.332191","2020-11-13 14:16:03.332163","29cbc6f9-75cc-4e5e-aa1b-394604da8868","11245"
"415","Mr","Michael","Rick","Pollard",,,"2005-11-03",,,,,,,,,,,"605234","NULL","2020-11-13 14:16:03.343236","2020-11-13 14:16:03.343196","00bb6611-09eb-4ed4-97bd-3e3b057544d1","11250"
"416","Mr","Harvey",,"Foley",,,"2002-07-12",,,,,,,,,,,"605236","NULL","2020-11-13 14:16:03.350518","2020-11-13 14:16:03.350427","be4ff5bc-cb80-4516-bea8-ac8ca7a0cf63","11251"
"423","Mrs","Christina","Ola","Brock",,,"2003-01-18",,,,,,,,,,,"605242","NULL","2020-11-13 14:16:03.811733","2020-11-13 14:16:03.811668","f3fbe4f8-f715-4440-9c01-92cd57fd0630","11258"
"425","Mr","Todd","Pedro","Frederick",,,"1995-10-06",,,,,,,,,,,"605245","NULL","2020-11-13 14:16:03.818963","2020-11-13 14:16:03.818907","6f47fa25-466f-4758-9ad5-a02c75024665","11260"
"455","Mr","Darrell","Karl","Warren",,,"2002-10-23",,,,,,,,,,,"605275","NULL","2020-11-13 14:16:03.884986","2020-11-13 14:16:03.884945","2ec3ea2d-fddb-469a-8ee1-f61191bf20b2","11290"
"460","Mr","Ben","Richard","Love",,,"2005-01-09",,,,,,,,,,,"605279","NULL","2020-11-13 14:16:04.128679","2020-11-13 14:16:04.128637","9b89b599-d239-412a-bf0a-e515bc928ff1","11295"
"463","Mr","Randall",,"Chan",,,"2003-09-02",,,,,,,,,,,"605284","NULL","2020-11-13 14:16:04.139192","2020-11-13 14:16:04.139128","1a4b7a31-a0c8-4582-8d88-d78a9f8c4aa1","11298"
"473","Dr","Martin","Philip","Hood",,,"2005-09-06",,,,,,,,,,,"605293","NULL","2020-11-13 14:16:04.176562","2020-11-13 14:16:04.176525","4f1cf4c8-8211-4f6a-b0f5-986ab40db8d1","11308"
"481","Mrs","Ramona",,"Levy",,,"1996-06-10",,,,,,,,,,,"605301","NULL","2020-11-13 14:16:04.196855","2020-11-13 14:16:04.196814","6f9d062b-938a-4b07-8d20-c749cda38dd3","11316"
"486","Mr","Jose",,"Shannon",,,"1994-02-07",,,,,,,,,,,"605306","NULL","2020-11-13 14:16:04.447241","2020-11-13 14:16:04.447194","ae7ae2d0-4dfe-4bd4-a9ec-d8c0efa238f9","11321"
"496","Mrs","Christi","Eunice","Cortez",,,"1997-03-30",,,,,,,,,,,"605316","NULL","2020-11-13 14:16:04.478208","2020-11-13 14:16:04.478170","ba97b187-1147-40ad-aed0-3f71a58b591d","11331"
"499","Mrs","Tara","Debra","Abbott",,,"1996-11-18",,,,,,,,,,,"605319","NULL","2020-11-13 14:16:04.486615","2020-11-13 14:16:04.486557","5e0f049a-5a29-4eb9-847c-1beee34c66fe","11334"
"505","Mr","Gerald",,"Hubbard",,,"1999-10-16",,,,,,,,,,,"605325","NULL","2020-11-13 14:16:04.497300","2020-11-13 14:16:04.497279","b7ca1614-37da-41d2-9435-e156f4861560","11340"
"509","Mr","Troy",,"Owens",,,"2003-06-21",,,,,,,,,,,"605329","NULL","2020-11-13 14:16:04.507307","2020-11-13 14:16:04.507258","d484e72e-5395-4ad3-afb2-89f9c61ba96b","11344"
"512","Mr","Walter",,"Li",,,"1997-11-02",,,,,,,,,,,"605332","NULL","2020-11-13 14:16:04.515410","2020-11-13 14:16:04.515348","751c972b-f47f-4f1e-b11c-74e3ee90a1af","11347"
"517","Ms","Katie",,"Logan",,,"2003-04-13",,,,,,,,,,,"605337","NULL","2020-11-13 14:16:04.526435","2020-11-13 14:16:04.526418","a9d85c7b-9518-4f5f-a9b7-9f78ce443ef9","11352"
"522","Mr","Edgar",,"Smith",,,"1998-04-09",,,,,,,,,,,"605342","NULL","2020-11-13 14:16:04.536652","2020-11-13 14:16:04.536620","206a530c-716b-436f-b636-555a285de039","11357"
"528","Mr","Albert",,"Bowers",,,"1994-02-11",,,,,,,,,,,"605348","NULL","2020-11-13 14:16:04.556307","2020-11-13 14:16:04.556261","f75834ae-ed90-49b9-818d-013f82cdd38d","11363"
"534","Mr","Eric",,"Horton",,,"1999-11-19",,,,,,,,,,,"605354","NULL","2020-11-13 14:16:04.567599","2020-11-13 14:16:04.567566","29955095-051a-487e-8794-a1c15a8010b2","11369"
"538","Mr","Jaime",,"Tate",,,"1994-12-12",,,,,,,,,,,"605356","NULL","2020-11-13 14:16:04.576564","2020-11-13 14:16:04.576531","89136b6a-56c1-4c9c-bc64-2227e7decc11","11373"
"539","Dr","Robert","Dean","Mays",,,"2001-06-02",,,,,,,,,,,"605359","NULL","2020-11-13 14:16:04.584371","2020-11-13 14:16:04.584315","3b63637d-3ed5-4d31-8ca8-4af720a7cb7e","11374"
"544","Ms","Laura",,"Sherman",,,"2005-09-11",,,,,,,,,,,"605364","NULL","2020-11-13 14:16:04.595571","2020-11-13 14:16:04.595529","945b1c4a-39e9-429d-ba72-e371b3bd4adc","11379"
"557","Ms","Amy","Betty","Montes",,,"2005-06-06",,,,,,,,,,,"605377","NULL","2020-11-13 14:16:04.624580","2020-11-13 14:16:04.624562","da904b9f-c662-44a8-9339-182ec56f78c9","11392"
"561","Mrs","Teresa",,"Harmon",,,"2001-10-09",,,,,,,,,,,"605381","NULL","2020-11-13 14:16:04.634465","2020-11-13 14:16:04.634410","10afa021-d84e-4c0d-910b-392455947b0a","11396"
