addresstypedescriptorid,city,parentusi,postalcode,stateabbreviationdescriptorid,streetnumbername,apartmentroomsuitenumber,buildingsitenumber,nameofcounty,countyfipscode,latitude,longitude,donotpublishindicator,congressionaldistrict,localedescriptorid,createdate
"90","Grand Bend","1832","78834","2222","174 White Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.455800"
"97","Grand Bend","1835","78834","2222","271 East Rocky Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.475078"
"97","Grand Bend","1839","78834","2222","33 White Nobel Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.496593"
"97","Grand Bend","1863","78834","2222","549 Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.620598"
"97","Grand Bend","1867","78834","2222","373 New St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.640531"
"97","Grand Bend","1710","78834","2222","706 North First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.794899"
"90","Grand Bend","1714","78834","2222","364 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.815530"
"97","Grand Bend","1715","78834","2222","945 First Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.832205"
"97","Grand Bend","1718","78834","2222","437 Hague Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.838481"
"97","Grand Bend","1720","78834","2222","849 South Cowley Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.852827"
"97","Grand Bend","1722","78834","2222","635 Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.857849"
"97","Grand Bend","1724","78834","2222","46 White New Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.870560"
"97","Grand Bend","1726","78834","2222","696 New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.882768"
"97","Grand Bend","1727","78834","2222","696 New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.891396"
"90","Grand Bend","1729","78834","2222","794 East Second Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.898251"
"97","Grand Bend","1733","78834","2222","77 Second Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.918054"
"97","Grand Bend","1734","78834","2222","72 East Cowley Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.925403"
"97","Grand Bend","1735","78834","2222","72 East Cowley Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.931852"
"97","Grand Bend","1739","78834","2222","272 West Old Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.952120"
"97","Grand Bend","1742","78834","2222","89 White Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.965153"
"97","Grand Bend","1743","78834","2222","89 White Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.973039"
"97","Grand Bend","1745","78834","2222","623 North White New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.979360"
"97","Grand Bend","1746","78834","2222","66 Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.988995"
"97","Grand Bend","1747","78834","2222","66 Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.995206"
"90","Grand Bend","1750","78834","2222","92 White Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.010978"
"90","Grand Bend","1751","78834","2222","512 Hague Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.017352"
"97","Grand Bend","1752","78834","2222","169 South Cowley Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.022909"
"97","Grand Bend","1753","78834","2222","169 South Cowley Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.032886"
"90","Grand Bend","1755","78834","2222","44 West Hague Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.040935"
"85","Grand Bend","1756","78834","2222","175 Hague Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.047526"
"97","Grand Bend","1761","78834","2222","503 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.073711"
"90","Grand Bend","1765","78834","2222","79 Rocky New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.095561"
"97","Grand Bend","1766","78834","2222","437 Rocky Fabien Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.101092"
"97","Grand Bend","1768","78834","2222","189 Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.112466"
"90","Grand Bend","1770","78834","2222","89 South Green Hague St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.122951"
"90","Grand Bend","1771","78834","2222","38 Green Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.130114"
"97","Grand Bend","1772","78834","2222","14 Green Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.137658"
"97","Grand Bend","1774","78834","2222","65 South Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.146380"
"90","Grand Bend","1778","78834","2222","61 Milton Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.170825"
"97","Grand Bend","1780","78834","2222","90 Green Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.177124"
"97","Grand Bend","1781","78834","2222","90 Green Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.185605"
"97","Grand Bend","1786","78834","2222","59 Hague Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.218255"
"90","Grand Bend","1787","78834","2222","146 East Rocky Old Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.226941"
"97","Grand Bend","1791","78834","2222","19 Nobel Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.247925"
"97","Grand Bend","1795","78834","2222","30 First Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.267599"
"97","Grand Bend","1797","78834","2222","870 Old Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.273974"
"97","Grand Bend","1800","78834","2222","715 First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.289245"
"97","Grand Bend","1805","78834","2222","21 Rocky Clarendon Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.314619"
"97","Grand Bend","1806","78834","2222","82 Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.328465"
"90","Grand Bend","1809","78834","2222","292 South Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.332746"
"97","Grand Bend","1812","78834","2222","52 First Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.350298"
"97","Grand Bend","1817","78834","2222","52 Milton Road",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.372262"
"90","Grand Bend","1820","78834","2222","98 Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.395695"
"90","Grand Bend","1825","78834","2222","109 South White Nobel Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.419655"
"97","Grand Bend","1830","78834","2222","662 East Green Second St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.449229"
"90","Grand Bend","1833","78834","2222","50 First Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.461417"
"97","Grand Bend","1836","78834","2222","406 Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.475291"
"90","Grand Bend","1841","78834","2222","73 West White New Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.502709"
"90","Grand Bend","1842","78834","2222","518 White Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.513701"
"97","Grand Bend","1844","78834","2222","84 Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.521595"
"97","Grand Bend","1847","78834","2222","49 White New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.539435"
"97","Grand Bend","1851","78834","2222","407 Cowley Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.559417"
"97","Grand Bend","1853","78834","2222","64 North Cowley Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.566777"
"90","Grand Bend","1857","78834","2222","31 Green Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.585680"
"90","Grand Bend","1859","78834","2222","399 Nobel St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.602113"
"97","Grand Bend","1861","78834","2222","734 East Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.611305"
"97","Grand Bend","1864","78834","2222","864 Fabien Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.626450"
"97","Grand Bend","1868","78834","2222","753 Second Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.646390"
"90","Grand Bend","1870","78834","2222","194 Green Fabien Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.658499"
"90","Grand Bend","1872","78834","2222","40 Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.667142"
"90","Grand Bend","1873","78834","2222","36 North White New Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.679013"
"97","Grand Bend","1723","78834","2222","635 Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.870508"
"97","Grand Bend","1725","78834","2222","46 White New Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.874652"
"97","Grand Bend","1730","78834","2222","86 White New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.902888"
"97","Grand Bend","1731","78834","2222","86 White New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.909983"
"97","Grand Bend","1737","78834","2222","928 West Rocky Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.939113"
"97","Grand Bend","1738","78834","2222","272 West Old Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.944326"
"97","Grand Bend","1741","78834","2222","858 New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.959623"
"97","Grand Bend","1748","78834","2222","65 Rocky New St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:59.999198"
"85","Grand Bend","1757","78834","2222","175 Hague Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.052732"
"90","Grand Bend","1759","78834","2222","328 Clarendon Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.061993"
"97","Grand Bend","1760","78834","2222","503 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.067737"
"90","Grand Bend","1763","78834","2222","65 Rocky New Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.084546"
"90","Grand Bend","1764","78834","2222","59 White Old Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.093285"
"97","Grand Bend","1767","78834","2222","437 Rocky Fabien Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.106814"
"97","Grand Bend","1769","78834","2222","189 Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.115035"
"97","Grand Bend","1776","78834","2222","781 Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.157678"
"97","Grand Bend","1777","78834","2222","781 Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.165775"
"90","Grand Bend","1779","78834","2222","325 Green First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.171617"
"90","Grand Bend","1783","78834","2222","91 Milton Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.204545"
"97","Grand Bend","1788","78834","2222","59 Hague Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.226948"
"97","Grand Bend","1790","78834","2222","19 Nobel Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.241313"
"97","Grand Bend","1792","78834","2222","13 First Road",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.247928"
"97","Grand Bend","1796","78834","2222","870 Old Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.270107"
"90","Grand Bend","1799","78834","2222","239 Green Cowley Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.287904"
"97","Grand Bend","1802","78834","2222","70 Rocky Fabien St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.307772"
"97","Grand Bend","1807","78834","2222","82 Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.329174"
"97","Grand Bend","1810","78834","2222","58 Rocky Hague Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.346941"
"97","Grand Bend","1813","78834","2222","52 First Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.353207"
"97","Grand Bend","1816","78834","2222","52 Milton Road",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.372286"
"97","Grand Bend","1818","78834","2222","84 Green Hague Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.388422"
"90","Grand Bend","1821","78834","2222","50 East Hague Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.395762"
"97","Grand Bend","1822","78834","2222","58 Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.408560"
"90","Grand Bend","1824","78834","2222","293 Rocky New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.414675"
"97","Grand Bend","1826","78834","2222","47 Green Fabien Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.428594"
"97","Grand Bend","1828","78834","2222","93 Second Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.434874"
"97","Grand Bend","1831","78834","2222","662 East Green Second St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.452036"
"97","Grand Bend","1837","78834","2222","271 East Rocky Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.480513"
"97","Grand Bend","1838","78834","2222","33 White Nobel Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.492854"
"90","Grand Bend","1840","78834","2222","20 South Old Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.498192"
"90","Grand Bend","1843","78834","2222","488 Second Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.518363"
"97","Grand Bend","1845","78834","2222","84 Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.523676"
"97","Grand Bend","1846","78834","2222","49 White New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.534139"
"97","Grand Bend","1848","78834","2222","89 White Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.540994"
"97","Grand Bend","1849","78834","2222","89 White Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.547199"
"97","Grand Bend","1850","78834","2222","407 Cowley Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.555741"
"97","Grand Bend","1852","78834","2222","64 North Cowley Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.562628"
"90","Grand Bend","1854","78834","2222","31 Milton Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.576606"
"90","Grand Bend","1856","78834","2222","25 Milton Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.584252"
"90","Grand Bend","1858","78834","2222","28 Clarendon Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.598980"
"97","Grand Bend","1860","78834","2222","734 East Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.605418"
"97","Grand Bend","1862","78834","2222","549 Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.619005"
"97","Grand Bend","1866","78834","2222","373 New St.",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.639061"
"97","Grand Bend","1869","78834","2222","753 Second Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.656555"
"90","Grand Bend","1808","78834","2222","79 East Nobel Street",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.330054"
"90","Grand Bend","1815","78834","2222","850 Rocky Clarendon Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.367276"
"97","Grand Bend","1819","78834","2222","84 Green Hague Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.388942"
"97","Grand Bend","1834","78834","2222","406 Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.470166"
"90","Grand Bend","1855","78834","2222","43 Green Fabien Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.580289"
"97","Grand Bend","1865","78834","2222","864 Fabien Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.636706"
"90","Grand Bend","1871","78834","2222","684 Green Oak Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:16:00.660730"
"90","Grand Bend","1","78834","2222","263 New Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.692441"
"90","Grand Bend","5","78834","2222","552 Rocky Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.725090"
"90","Grand Bend","7","78834","2222","980 Green New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.732581"
"90","Grand Bend","8","78834","2222","980 Green New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.738827"
"90","Grand Bend","10","78834","2222","26 North Fabien St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.754467"
"90","Grand Bend","14","78834","2222","452 Oak St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.777021"
"90","Grand Bend","16","78834","2222","38 Milton Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.789681"
"90","Grand Bend","18","78834","2222","289 East White Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.799629"
"90","Grand Bend","21","78834","2222","72 South Green Second Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.821057"
"90","Grand Bend","23","78834","2222","828 Rocky Clarendon Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.841644"
"90","Grand Bend","27","78834","2222","81 White Clarendon Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.871100"
"90","Grand Bend","30","78834","2222","81 White Clarendon Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.879631"
"90","Grand Bend","32","78834","2222","926 Rocky Fabien Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.893705"
"90","Grand Bend","38","78834","2222","729 Nobel Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.920739"
"90","Grand Bend","42","78834","2222","851 Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.941524"
"90","Grand Bend","44","78834","2222","200 Fabien Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.960137"
"90","Grand Bend","48","78834","2222","62 Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.980749"
"90","Grand Bend","50","78834","2222","97 North White Second Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:47.986047"
"90","Grand Bend","53","78834","2222","58 Oak Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.005405"
"90","Grand Bend","59","78834","2222","411 North Rocky Milton Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.040619"
"90","Grand Bend","64","78834","2222","890 Second Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.063397"
"90","Grand Bend","65","78834","2222","970 East Green Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.073251"
"90","Grand Bend","67","78834","2222","970 East Green Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.084033"
"90","Grand Bend","70","78834","2222","706 Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.119716"
"90","Grand Bend","72","78834","2222","578 Green Hague Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.128655"
"90","Grand Bend","75","78834","2222","109 First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.143858"
"90","Grand Bend","76","78834","2222","156 South White First Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.154696"
"90","Grand Bend","79","78834","2222","681 New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.167585"
"90","Grand Bend","81","78834","2222","69 Oak Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.179891"
"90","Grand Bend","87","78834","2222","329 Oak Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.215207"
"90","Grand Bend","95","78834","2222","201 South Green First Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.259491"
"90","Grand Bend","100","78834","2222","27 Oak St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.289941"
"90","Grand Bend","103","78834","2222","984 South Rocky Second Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.307639"
"90","Grand Bend","111","78834","2222","84 Rocky Nobel Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.350452"
"90","Grand Bend","120","78834","2222","79 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.399310"
"90","Grand Bend","122","78834","2222","489 Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.419152"
"90","Grand Bend","126","78834","2222","834 Second Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.446838"
"90","Grand Bend","131","78834","2222","25 North Clarendon Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.470974"
"90","Grand Bend","133","78834","2222","222 Green First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.492460"
"90","Grand Bend","135","78834","2222","222 Green First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.506768"
"90","Grand Bend","139","78834","2222","55 Rocky First Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.530457"
"90","Grand Bend","141","78834","2222","97 Clarendon Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.538389"
"90","Grand Bend","145","78834","2222","41 Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.557005"
"90","Grand Bend","148","78834","2222","37 Rocky Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.576163"
"90","Grand Bend","160","78834","2222","581 New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.639654"
"90","Grand Bend","161","78834","2222","269 Oak Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.650648"
"90","Grand Bend","162","78834","2222","55 West White Milton Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.657379"
"90","Grand Bend","166","78834","2222","338 White Old Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.679100"
"90","Grand Bend","173","78834","2222","830 North Green First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.721284"
"90","Grand Bend","177","78834","2222","65 Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.741157"
"90","Grand Bend","181","78834","2222","14 White Milton Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.762887"
"90","Grand Bend","183","78834","2222","697 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.784639"
"90","Grand Bend","185","78834","2222","435 Second Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.800473"
"90","Grand Bend","188","78834","2222","12 Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.818225"
"90","Grand Bend","190","78834","2222","81 Nobel Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.828013"
"90","Grand Bend","193","78834","2222","85 White Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.851609"
"90","Grand Bend","195","78834","2222","547 North Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.866036"
"90","Grand Bend","197","78834","2222","547 North Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.877162"
